player_id,player_name,fargo_rating,rating_status,latest_handicap,handicap_starttime,handicap_tournament_id,games,wins,losses,component
13252696,Brede Arnøy,394.84,anchored,,,,12,5,7,1
8217316,Ida Amundsen Holtet,394.49,anchored,210.0,2026-04-01T16:00:00Z,78941740,526,185,341,1
2194859,Eivind Yoo Yong Jae Johansen,394.14,anchored,181.0,2026-09-14T16:00:00Z,88891195,1278,481,797,1
45883531,Nico Garibaldi,393.03,anchored,182.0,2024-11-27T17:00:00Z,52236193,61,18,43,1
1006228,Espen M. Andersen,392.96,anchored,110.0,2021-09-01T16:00:00Z,9203046,10,1,9,1
2140523,Ola Mo,392.3,anchored,,,,30,12,18,1
19059169,Ilyas Amri,391.61,anchored,198.0,2025-06-02T16:00:00Z,61790500,16,7,9,1
2167251,Tor Bugten,391.28,anchored,,,,8,3,5,1
5689902,Roger Andresen,391.2,anchored,3.0,2026-04-03T13:00:00Z,79209838,110,42,68,1
1472748,Tommy Martinsen,390.79,anchored,,,,166,76,90,1
24452485,Mahran Alhadad,389.56,anchored,216.0,2025-02-24T17:00:00Z,54821110,31,9,22,1
57800878,Lukasz Majewski,389.14,anchored,175.0,2025-09-01T16:00:00Z,65621962,12,6,6,1
6475205,Yorkey Ronald,388.08,anchored,45.0,2019-09-18T16:05:00Z,6467397,34,11,23,1
3036773,Mathias Stav,388.01,anchored,,,,10,5,5,1
2581136,Mona Søvold Sunde,386.3,anchored,9.0,2026-07-29T15:45:00Z,85448731,953,335,618,1
2947260,Jasper Nicolaysen,385.06,anchored,27.0,2018-12-19T18:00:00Z,3527771,176,75,101,1
1043840,Elisabeth Synnøve Roaas,384.34,anchored,,,,90,38,52,1
58717324,Kjetil Kristensen,382.54,anchored,187.0,2025-11-24T17:00:00Z,72856591,187,67,120,1
42527356,rafal wisniewski,382.26,anchored,172.0,2026-02-23T17:00:00Z,76441429,13,6,7,1
9014911,Erik Forsberg,381.53,anchored,,,,22,6,16,1
2052755,Erling Betten,381.46,anchored,,,,20,8,12,1
3543768,Dennis,381.12,anchored,,,,7,3,4,1
60020002,Yousef Hjelde Elmofty,380.87,anchored,175.0,2025-05-05T16:00:00Z,59906125,23,11,12,1
6962355,Dennis,380.67,anchored,,,,9,3,6,1
11381914,Håvard Dyvesveen,379.49,anchored,175.0,2025-01-06T17:00:00Z,53310313,15,5,10,1
3439599,Even Nguyen,378.98,anchored,,,,5,2,3,1
9221877,Johnny Wu,378.61,anchored,211.0,2026-06-01T16:00:00Z,82585786,79,31,48,1
3253188,Tor Einar Johansen,378.54,anchored,38.0,2022-03-30T16:00:00Z,14507158,25,9,16,1
49839568,Navid Elyasi,377.78,anchored,,,,17,5,12,1
7906080,Alessandro Luca,377.2,anchored,197.0,2026-03-23T17:00:00Z,76464466,151,61,90,1
2056866,Michel Matyeos,376.35,anchored,,,,17,7,10,1
63113578,Håkon Kristiansen,375.97,anchored,232.0,2026-09-21T16:00:00Z,88917997,780,282,498,1
82125409,Ralfs Savielis,375.77,anchored,222.0,2026-09-16T16:00:00Z,88468552,38,15,23,1
6461421,Ole,375.71,anchored,,,,12,5,7,1
8227535,Martin Elgsæter,375.56,anchored,,,,34,11,23,1
77931454,Knut Røte,374.25,anchored,,,,13,5,8,1
61176751,Santina Lafjell Crolla,374.0,anchored,175.0,2025-06-02T16:00:00Z,61790500,28,13,15,1
1714798,Efka Jega,373.78,anchored,,,,26,13,13,1
2085426,Minh Bui Cong,373.13,anchored,,,,86,34,52,1
6863666,Silje Vareide,370.72,anchored,,,,8,4,4,1
2400653,Cathleen,370.63,anchored,,,,9,4,5,1
79780879,Kim Alexander Foss,370.09,anchored,152.0,2026-04-06T16:00:00Z,76464547,19,8,11,1
36216313,Bjørn-Kowalski Hansen,370.04,anchored,4.0,2025-12-27T11:00:00Z,71848093,62,14,48,1
1472752,Aneta Johnsen,367.78,anchored,,,,21,8,13,1
18474781,Darijus Seresevskij,367.51,anchored,425.0,2025-07-28T16:00:00Z,64053550,11,3,8,1
2890757,Maria,366.83,anchored,,,,15,6,9,1
75757273,Oliver Milett,366.3,anchored,175.0,2026-02-06T17:00:00Z,75807100,46,14,32,1
8340868,Enrique (El Zagal) Ruzafa,365.82,anchored,,,,14,3,11,1
86091817,André Henriksen,365.66,anchored,167.0,2026-08-10T16:00:00Z,86164780,10,2,8,1
5076660,Fredrik Nymark,365.15,anchored,,,,11,4,7,1
42270385,Kamal Jr,364.36,anchored,209.0,2026-06-08T16:00:00Z,83165326,32,10,22,1
60309976,Samuel Feste,364.25,anchored,180.0,2026-02-23T17:00:00Z,76441429,15,8,7,1
8112358,Marcus Andre Trondsen,363.97,anchored,,,,12,4,8,1
1341947,Angelos Kyriakou,363.26,anchored,,,,9,3,6,1
53204752,Julianne Myhren-heyerdahl,363.2,anchored,160.0,2026-09-16T16:00:00Z,88468552,1314,386,928,1
17073727,Svein Roger Hansen,362.27,anchored,1.0,2023-04-12T16:00:00Z,21241732,24,6,18,1
18356173,Ulrika Eriksson,361.69,anchored,133.0,2023-01-09T17:00:00Z,21241765,10,4,6,1
1423374,Geir André Nilsen,360.94,anchored,61.0,2021-09-08T16:00:00Z,9259829,16,5,11,1
71402752,Enrique Mohamed ”Saleh“ Saleh Ruzafa,360.92,anchored,196.0,2026-01-12T17:00:00Z,74675884,48,20,28,1
1006339,Kim Ronny Nygård,360.75,anchored,,,,22,11,11,1
1949271,Olaus C Hansen,360.7,anchored,,,,4,1,3,1
34217209,Kenneth Eknes,360.7,anchored,,,,7,3,4,1
6773261,Thomas Andreassen,360.5,anchored,,,,44,20,24,1
3647948,Janna Braseth,359.33,anchored,,,,31,9,22,1
1998017,FLORIDO GALLEGO ANTONIO JAVIER,357.66,anchored,,,,17,8,9,1
4849639,Petter Rognlien,355.63,anchored,218.0,2026-09-14T16:00:00Z,88891195,235,74,161,1
24833275,Marte Stulen Aamodt,354.81,anchored,196.0,2025-02-19T17:00:00Z,53301571,125,40,85,1
1944804,Tommy Martinsen,354.42,anchored,,,,96,36,60,1
1016897,Hannes Ragnar Leifsson,352.74,anchored,,,,53,23,30,1
1418791,Ali Andre Chihab Netland,352.56,anchored,225.0,2023-05-15T16:00:00Z,27987805,16,6,10,1
1006507,Terje Mathisen,348.96,anchored,,,,8,2,6,1
54197755,Tom erik Lysenstøen,347.86,anchored,210.0,2026-09-21T16:00:00Z,88917997,1446,409,1037,1
2576334,Ridvan Avdi,347.8,anchored,,,,71,23,48,1
36291190,Mary Xeline Santoyo,347.29,anchored,175.0,2025-12-01T17:00:00Z,73112671,33,13,20,1
7904326,Silja Vepsä,347.07,anchored,4.0,2025-12-27T11:00:00Z,71848093,20,6,14,1
9981877,kristina Cleaverley,346.65,anchored,,,,7,2,5,1
71803366,Jakob Corcoran-Øien,346.63,anchored,151.0,2026-04-20T16:00:00Z,76464751,88,37,51,1
1006451,Robert Gelin Rysjedal,345.58,anchored,,,,10,2,8,1
1736336,Sander Evjen Sanna,345.38,anchored,225.0,2025-09-29T16:00:00Z,69151819,26,11,15,1
1043841,Elisabeth Synnøve Roaas,342.36,anchored,,,,27,9,18,1
28065760,Line Marie H. Steffensen,341.31,anchored,125.0,2024-10-09T16:00:00Z,47691958,14,5,9,1
1024684,Christian Laland,340.47,anchored,,,,5,2,3,1
52645105,Tommy Bratseth,340.09,anchored,263.0,2026-09-09T16:00:00Z,87717052,242,70,172,1
1714802,Darius Žilinskas,339.7,anchored,,,,26,10,16,1
1084883,Pål Nilsson,338.07,anchored,,,,39,13,26,1
1156277,Mathias Hæreid,337.94,anchored,,,,76,31,45,1
3719239,Odin,335.38,anchored,,,,33,10,23,1
83477917,Fabian Andersen,335.13,anchored,166.0,2026-09-16T16:00:00Z,88468552,32,9,23,1
17691844,Ketil Blix,333.93,anchored,107.0,2024-08-05T16:00:00Z,46595956,28,12,16,1
6461417,Per Holm,333.77,anchored,,,,8,2,6,1
25741009,Heidi Tobiassen,333.76,anchored,156.0,2025-08-25T16:00:00Z,65621914,35,14,21,1
1183879,Alexander Juliussen,333.17,anchored,,,,5,1,4,1
25346131,Daniel Fosnes Hansen,333.09,anchored,137.0,2023-03-27T16:00:00Z,25906933,11,4,7,1
58672273,Santo Angel Maican Lara,332.36,anchored,4.0,2025-12-27T11:00:00Z,71848093,11,2,9,1
4797931,Geir Perez,332.11,anchored,,,,10,5,5,1
33749638,Noah Justin Pano Gangfløt,331.92,anchored,5.0,2024-12-27T11:00:00Z,52314610,8,2,6,1
11193832,Susann Lamby Solvang,331.57,anchored,,,,66,19,47,1
6863635,Jan olav Nordskog,328.86,anchored,,,,7,3,4,1
21092905,Adam Tumidajewicz,327.67,anchored,129.0,2025-01-13T17:00:00Z,53310325,7,2,5,1
17419783,Ketil Blix,326.19,anchored,103.0,2026-09-21T16:00:00Z,88917997,643,204,439,1
59841508,Bjørn Inge Sørensen,325.92,anchored,150.0,2025-05-05T16:00:00Z,59906125,42,17,25,1
1566592,Kim Bengtsson,323.42,anchored,2.0,2025-12-27T11:00:00Z,71848093,11,4,7,1
3080986,Qazim Redzepi,323.13,anchored,,,,65,21,44,1
46509994,Petter Ronglien,320.98,anchored,221.0,2026-05-06T16:00:00Z,80902807,8,3,5,1
68817391,Stian Espelid,320.17,anchored,215.0,2025-11-03T17:00:00Z,70841431,32,10,22,1
1256298,Andreas Bjerke,318.35,anchored,28.0,2019-02-20T17:00:00Z,4797252,7,4,3,1
26899522,Brian Stensland,317.58,anchored,275.0,2026-08-31T16:00:00Z,86423461,9,3,6,1
81177493,Bjørn Wildhagen,314.27,anchored,153.0,2026-09-14T16:00:00Z,88891195,137,35,102,1
78855460,Raymund Perez,312.42,anchored,169.0,2026-04-27T16:00:00Z,76464886,47,11,36,1
1018030,Thomas Bestorp,312.22,anchored,,,,100,30,70,1
79717822,Julian Gheorghiu-Foss,311.23,anchored,142.0,2026-04-08T16:00:00Z,78942220,24,8,16,1
2620564,Ridvan,309.14,anchored,12.0,2018-05-26T12:01:00Z,2619365,50,19,31,1
2576333,Besar Avdi,308.94,anchored,,,,47,14,33,1
2110679,Eskil Skogen,306.06,anchored,,,,20,6,14,1
9225027,Wei Liu,303.79,anchored,,,,28,7,21,1
5558769,walk over 18,302.72,anchored,,,,6,1,5,1
55264855,Emil Solskjaer,302.34,anchored,167.0,2026-09-14T16:00:00Z,88891195,13,4,9,1
7466532,Øyvind Rørslett,301.04,anchored,,,,16,4,12,1
77274373,Elin Demoniere,301.01,anchored,92.0,2026-09-21T16:00:00Z,88917997,283,81,202,1
1968343,Silje Jacobsen,294.9,anchored,,,,82,21,61,1
74738734,Frode Johansen,293.88,anchored,126.0,2026-06-01T16:00:00Z,82585786,187,60,127,1
70455445,Henry Gaudiano,293.09,anchored,142.0,2026-08-03T16:00:00Z,85939042,16,3,13,1
5698300,Don Caram,292.98,anchored,,,,13,3,10,1
8125349,Simen Haugland,291.23,anchored,,,,8,2,6,1
79780918,Viktorija Kraft,290.8,anchored,145.0,2026-04-06T16:00:00Z,76464547,14,5,9,1
7224647,Gustav Lennartsson,290.66,anchored,,,,8,2,6,1
67477954,Jake Cope,289.28,anchored,175.0,2025-09-08T16:00:00Z,66256909,13,4,9,1
80766817,Tobias Bratseth,289.15,anchored,144.0,2026-05-11T16:00:00Z,81171145,26,7,19,1
7173754,Thomas erdmann,286.42,anchored,,,,5,1,4,1
2145734,Thong Trong Ho,286.01,anchored,,,,27,9,18,1
5159274,Nahom Legesse Tafesse,283.86,anchored,,,,7,3,4,1
6461422,Fredrik,283.41,anchored,,,,7,2,5,1
16017055,Gitte Kristiansen,283.37,anchored,,,,5,1,4,1
10625680,Mariann Zalahas,282.65,anchored,,,,13,3,10,1
7131160,leif Nilsen,282.28,anchored,3.0,2020-02-28T21:35:00Z,7680814,10,2,8,1
36950884,Kristina Mile,282.23,anchored,,,,8,2,6,1
1006260,Hans-Gunnar Bernhardsen,281.13,anchored,,,,7,1,6,1
3218903,Amir Bajrami,280.53,anchored,,,,53,15,38,1
1714800,Karolis Vo,280.07,anchored,,,,26,8,18,1
6914065,Bokai Wen,277.73,anchored,,,,5,1,4,1
1987327,Stian Stian,274.59,anchored,,,,23,5,18,1
7224649,Kenneth,273.78,anchored,,,,8,2,6,1
1091521,Silje Jacobsen,273.25,anchored,,,,104,29,75,1
4734031,Simon,271.27,anchored,,,,5,1,4,1
2013157,Fredrik Hovda,267.21,anchored,,,,5,1,4,1
1466420,Helene Fossum,261.73,anchored,,,,41,12,29,1
1018075,Jo Erlend,260.4,anchored,,,,5,1,4,1
5490988,Ole Berg,257.66,anchored,,,,18,4,14,1
34220254,Malin Myra,257.57,anchored,,,,13,4,9,1
1006283,Jan Erik Gundersen,255.57,anchored,97.0,2018-10-10T16:00:00Z,3182917,4,1,3,1
3543769,Besar Kurti,253.89,anchored,,,,13,3,10,1
83475292,Trym Lurås,248.2,anchored,172.0,2026-06-08T16:00:00Z,83165326,14,2,12,1
8274311,Jenny Carine Borrmann,246.68,anchored,125.0,2022-11-28T17:00:00Z,20121031,40,7,33,1
1429235,Martin Andersson,246.02,anchored,,,,6,1,5,1
7705975,Nikolai kwit,245.92,anchored,125.0,2025-10-20T16:00:00Z,70188088,14,3,11,1
36476392,Anniina Kettunen,243.43,anchored,,,,7,1,6,1
88271758,Aleksander Edseth Kristiansen,237.96,anchored,175.0,2026-08-31T16:00:00Z,86423461,11,3,8,1
16854487,Hans Røbergshagen,233.61,anchored,,,,7,1,6,1
67015048,jo-inge holen,231.86,anchored,175.0,2025-09-01T16:00:00Z,65621962,13,3,10,1
75049945,Ahmed zakaria Hamdoun,227.86,anchored,180.0,2026-01-19T17:00:00Z,74908216,4,1,3,1
3371861,Lars Kristian Øyen,227.85,anchored,,,,12,3,9,1
3543771,Jonas Laskemoen,226.13,anchored,,,,5,1,4,1
65039485,Nico Gulfan,225.6,anchored,175.0,2025-08-04T16:00:00Z,64500307,8,1,7,1
1756915,Jo Erlend Schinstad,224.93,anchored,,,,5,1,4,1
1435682,Ane Carlsen,223.48,anchored,,,,21,4,17,1
6863670,Jone Saba,223.3,anchored,,,,16,5,11,1
1021381,spiller 1,222.68,anchored,,,,16,3,13,1
2243631,Jens Gundersen,222.27,anchored,,,,4,1,3,1
52011748,Joakim Aamo,219.9,anchored,,,,7,1,6,1
2251357,Abdullah Demir,214.51,anchored,,,,5,1,4,1
2525464,Oc Hansen,214.44,anchored,,,,14,5,9,1
28197979,Kalsang Kalsang,207.76,anchored,4.0,2026-04-03T13:00:00Z,79209838,33,5,28,1
5105730,Kevin,206.81,anchored,,,,19,3,16,1
6219637,Henning Olsen,200.6,anchored,,,,6,1,5,1
6909381,Thomas Erdmann,191.42,anchored,,,,5,1,4,1
8362036,Anita,187.48,anchored,,,,5,1,4,1
6636579,Naser Bajrami,184.85,anchored,,,,7,1,6,1
1006454,Robin Svedin,177.75,anchored,4.0,2019-08-30T14:00:00Z,5976158,1,0,1,1
77558374,Khizar Iqbal,175.17,anchored,225.0,2026-08-31T16:00:00Z,86423461,7,1,6,1
8362041,Monika,173.63,anchored,,,,5,1,4,1
1566815,Daniel Rødskog,172.88,anchored,,,,7,1,6,1
9211722,Thomas Herbert-Andersen,172.74,anchored,275.0,2022-11-07T17:00:00Z,20098285,9,1,8,1
2684409,Roland,166.32,anchored,,,,5,1,4,1
8280867,Gunn - Ellen Hansen,156.44,anchored,,,,14,2,12,1
63511876,Ingebrigt Magne Dale,153.51,anchored,159.0,2026-04-06T16:00:00Z,76464547,27,3,24,1
12239083,Christoffer karlik,121.46,anchored,,,,13,1,12,1
77275558,Matilde Bjørnstad,119.5,anchored,168.0,2026-02-23T17:00:00Z,76441429,5,1,4,1
2400654,Lukas Mørk,114.99,anchored,,,,27,5,22,1
71407519,Celia Dyremyhr,83.84,anchored,175.0,2025-10-27T17:00:00Z,70312090,8,1,7,1
2110682,Alex Svartås,70.99,anchored,,,,13,1,12,1
36997234,Robin Valde,62.68,anchored,,,,10,1,9,1
2525591,Erlend Lid,47.64,anchored,,,,11,2,9,1
6835940,Christiane .,47.31,anchored,,,,13,1,12,1
40876063,Ali Hazem,-247.09,anchored,,,,2,1,1,1
18283951,Gabriel Salvesen,-276.96,anchored,,,,3,1,2,1
6909215,Thomas Andreassen,-363.7,anchored,,,,6,2,4,1
2166644,Nicolai Sætra,-369.12,anchored,6.0,2019-08-30T14:00:00Z,5976158,1,0,1,1
6082345,Virginijus Sipavičius,-471.26,anchored,3.0,2019-08-30T20:00:00Z,6096626,1,0,1,1
2357030,Jens Gundersen,-514.34,anchored,,,,1,0,1,1
7027022,Marie,-519.24,anchored,,,,2,0,2,1
1006516,Timo Mäkelä,-521.75,anchored,,,,1,0,1,1
1079170,Rune Løe,-581.84,anchored,61.0,2018-01-10T17:05:00Z,2054176,2,0,2,1
40875670,Jan Kjetil Alfstad,-595.74,anchored,,,,1,0,1,1
8296078,Mathias Hæreid,-640.74,anchored,,,,3,0,3,1
7086107,Ajsa Comor,-646.68,anchored,,,,2,0,2,1
4936012,Halvor,-681.08,anchored,,,,2,0,2,1
12637336,Alexander Bjørseth,-699.57,anchored,,,,2,0,2,1
40875667,Terje Larsen Larsen,-717.74,anchored,,,,1,0,1,1
2923221,Kristina Westad,-743.39,anchored,,,,4,0,4,1
38467387,Misha Novikov,-758.06,anchored,,,,2,0,2,1
2923222,Ronja Omar,-759.75,anchored,,,,4,0,4,1
5527972,Amir Albania,-770.24,anchored,,,,4,0,4,1
6347824,Simen,-785.09,anchored,,,,4,0,4,1
3428057,Kenneth Eknes,-798.59,anchored,,,,4,0,4,1
8563408,Marcus Bjørseth,-808.35,anchored,,,,2,0,2,1
1423958,Ørjan Saxrud,-841.85,anchored,,,,7,0,7,1
1006218,Emma Therese Gangfløt,-850.75,anchored,,,,8,0,8,1
1738779,Sylwia Skapska,-856.69,anchored,,,,10,0,10,1
4797934,Thomas Berg,-890.35,anchored,,,,6,0,6,1
1006392,Moises Farfan,-893.55,anchored,,,,6,0,6,1
47936833,Merle Schmitz,-913.35,anchored,250.0,2026-06-15T16:00:00Z,83685481,7,0,7,1
6863665,Vladimir Petsch,-914.48,anchored,,,,4,0,4,1
12698008,Mathias Hæreid,-919.37,anchored,,,,5,0,5,1
65039377,Eva Marie Sommerfelt jacobsen,-951.15,anchored,125.0,2025-08-04T16:00:00Z,64500307,6,0,6,1
1393613,Vegar Hammer Olsen,-954.81,anchored,89.0,2019-02-20T17:00:00Z,4797252,6,0,6,1
27194773,Torstein Brustugun,,unbounded,3.0,2025-12-27T11:00:00Z,71848093,10,0,10,1
7163741,Staffan,,unbounded,,,,4,0,4,1
20969761,Ahmed Allawi,,unbounded,,,,1,0,1,1
10440895,Pål Erik Omnes,,unbounded,,,,2,0,2,1
3405178,Lag 5,,disconnected,,,,32,14,18,2
3405185,lag 12,,disconnected,,,,28,11,17,2
3405179,Lag 6,,disconnected,,,,55,30,25,2
3405183,Lag 10,,disconnected,,,,32,17,15,2
3405176,Lag 3,,disconnected,,,,30,11,19,2
3405180,Lag 7,,disconnected,,,,45,27,18,2
3405184,Lag 11,,disconnected,,,,50,33,17,2
3405181,Lag 8,,disconnected,,,,19,4,15,2
3405175,Lag 2,,disconnected,,,,42,24,18,2
3405177,Lag 4,,disconnected,,,,37,19,18,2
3405182,Lag 9,,disconnected,,,,33,13,20,2
3405174,Lag 1,,disconnected,,,,31,14,17,2
8339160,Anita,,disconnected,,,,9,7,2,3
8339346,Gunn Ellen,,disconnected,,,,9,6,3,3
8339161,Silje,,disconnected,,,,6,0,6,3
8338866,Frode,,disconnected,,,,6,2,4,3
57625429,Yngve Aurum,,disconnected,,,,8,7,1,4
57625435,Ståle Aurum,,disconnected,,,,9,5,4,4
57625432,Stian Aurum,,disconnected,,,,3,1,2,4
57625354,Aanund Aurum,,disconnected,,,,2,0,2,4
57625423,Anders Aurum,,disconnected,,,,4,2,2,4
57625420,Arve Aurum,,disconnected,,,,2,0,2,4
57625438,Espen Aurum,,disconnected,,,,4,2,2,4
57625426,Bergen Aurum,,disconnected,,,,2,0,2,4
1751816,Georgios Fragkias,,disconnected,,,,4,1,3,5
1751817,Panagiotis Konstantinidis,,disconnected,,,,4,3,1,5
58582747,Kari Mo,,disconnected,,,,6,3,3,6
58582762,Olav Melve,,disconnected,,,,8,5,3,6
58582753,Herleik Holtan,,disconnected,,,,7,6,1,6
58582768,Maximilian Rimmel,,disconnected,,,,7,3,4,6
58582774,Sindri Ingolfsson,,disconnected,,,,6,2,4,6
58582759,Sinara Vijayan,,disconnected,,,,4,0,4,6
25651783,Fabian & Ivar,,disconnected,,,,3,1,2,7
25651789,Peter & Ronny,,disconnected,,,,7,5,2,7
25651198,Cecilie & Dagfinn,,disconnected,,,,3,1,2,7
25651231,Christian Andre & Daniel,,disconnected,,,,6,4,2,7
25651222,Kenneth & Tore,,disconnected,,,,5,3,2,7
25651163,Martine & Merhawi,,disconnected,,,,2,0,2,7
25651813,Hans Otto & Per Åge & Espen,,disconnected,,,,4,2,2,7
25651180,Mathias & Vincent,,disconnected,,,,2,0,2,7
25651801,Tomas & Geir,,disconnected,,,,4,2,2,7
8096866,Marius,,disconnected,,,,6,3,3,8
8096870,Seb,,disconnected,,,,3,1,2,8
8096868,Alex Holm,,disconnected,,,,3,1,2,8
8096876,Miika,,disconnected,,,,11,7,4,8
8096869,Daniel,,disconnected,,,,8,5,3,8
8096875,Siri,,disconnected,,,,5,3,2,8
8096810,Joachim,,disconnected,,,,5,2,3,8
8096872,Bjørn,,disconnected,,,,9,8,1,8
8096879,Jokke,,disconnected,,,,2,0,2,8
8096867,josias,,disconnected,,,,2,0,2,8
8096874,Evy,,disconnected,,,,2,0,2,8
8096871,Tina,,disconnected,,,,2,0,2,8
8096873,Heidi,,disconnected,,,,2,0,2,8
7704519,Ester Mathilde Sve,,disconnected,,,,3,1,2,9
7704545,Stian Svea,,disconnected,,,,6,3,3,9
7704525,Andre Svea,,disconnected,,,,3,1,2,9
7704528,Jostein Svea,,disconnected,,,,6,3,3,9
7704523,Anne Sofie svea,,disconnected,,,,3,1,2,9
7704526,Sindre Svea,,disconnected,,,,10,7,3,9
7704520,Christine Svea,,disconnected,,,,7,4,3,9
7704529,Magnus Svea,,disconnected,,,,11,8,3,9
7704530,Chip Svea,,disconnected,,,,7,5,2,9
7704532,Aurora Svea,,disconnected,,,,2,0,2,9
7704516,Mathiesen thoresen Svea,,disconnected,,,,2,0,2,9
7704524,Victor Svea,,disconnected,,,,2,0,2,9
7704536,Aisha Svea,,disconnected,,,,2,0,2,9
7704542,Martin Svea,,disconnected,,,,2,0,2,9
58625332,Vegard Kristian,,disconnected,,,,3,2,1,10
58625335,Silje Ylva,,disconnected,,,,5,3,2,10
58625338,Simon Ida,,disconnected,,,,4,2,2,10
58625356,Simen Fredrik,,disconnected,,,,3,1,2,10
58625257,Josef Karl,,disconnected,,,,2,0,2,10
58625341,Andreas Sondre,,disconnected,,,,4,4,0,10
58625347,Michelle Thea,,disconnected,,,,2,0,2,10
58625374,Andreas pia Aleks,,disconnected,,,,3,1,2,10
14668741,Alan Tomczak,,disconnected,,,,5,3,2,11
14668945,Ove Graneng,,disconnected,,,,3,3,0,11
14668681,Gry Winther,,disconnected,,,,2,0,2,11
14668708,Tommy Larsen,,disconnected,,,,6,4,2,11
14668696,Damian Buchla,,disconnected,,,,2,0,2,11
14668783,Niklas Olausson,,disconnected,,,,4,2,2,11
14668687,Petter Brenne,,disconnected,,,,4,2,2,11
14668744,Josef Mahnin,,disconnected,,,,2,0,2,11
14668786,Christoffer Edvardsen,,disconnected,,,,3,1,2,11
14668684,Frank Taug,,disconnected,,,,5,3,2,11
14668753,Arnor Vegardsson,,disconnected,,,,2,0,2,11
14668933,Andreas Ulseth,,disconnected,,,,3,1,2,11
14668723,Fredrik Ruud,,disconnected,,,,3,3,0,11
9081066,Martin,,disconnected,,,,2,1,1,12
9081070,Jardar,,disconnected,,,,1,0,1,12
9081069,Lodve,,disconnected,,,,3,3,0,12
9081071,Njaal,,disconnected,,,,1,0,1,12
9081073,Geir Einar,,disconnected,,,,2,1,1,12
9081065,Sturla,,disconnected,,,,2,1,1,12
9081072,Kristian,,disconnected,,,,1,0,1,12
9081067,Kris,,disconnected,,,,1,0,1,12
9081068,Ole,,disconnected,,,,3,2,1,12
6672223,Veronica,,disconnected,,,,2,1,1,13
6672291,Carina,,disconnected,,,,1,0,1,13
6672292,Charlotte,,disconnected,,,,1,0,1,13
6672304,Iselin,,disconnected,,,,2,1,1,13
6672221,Erlend,,disconnected,,,,4,3,1,13
6672225,Jens,,disconnected,,,,1,0,1,13
6672297,Eivind,,disconnected,,,,1,0,1,13
6672300,Rubicca,,disconnected,,,,2,1,1,13
6672226,Valton,,disconnected,,,,4,3,1,13
6672290,Marte,,disconnected,,,,1,0,1,13
6672293,Tim,,disconnected,,,,4,4,0,13
6672289,Ane,,disconnected,,,,1,0,1,13
6672296,Ove,,disconnected,,,,2,1,1,13
6672295,Sondre,,disconnected,,,,2,1,1,13
6672298,Håkon,,disconnected,,,,1,0,1,13
6672301,Petter Olsen,,disconnected,,,,4,3,1,13
6672294,Christoffer,,disconnected,,,,2,1,1,13
6672299,Neda,,disconnected,,,,1,0,1,13
6672222,Rune,,disconnected,,,,2,1,1,13
6672302,Jannicke,,disconnected,,,,1,0,1,13
2243719,Camilla Kroan,,disconnected,,,,1,0,1,13
